timestamp,body_region,pressure_avg,pressure_variation,motor_current,skin_temperature,posture_angle,emg_activity,massage_intensity,session_duration,discomfort_level,reference_stiffness,is_stiff
2026-08-01 16:42:00,Lower_Back,14.8,4.55,0.71,35.49,3.06,0.81,74.83,9.06,2,31.12,0
2026-08-01 16:43:00,Middle_Back,39.6,4.2,0.68,32.91,14.26,0.26,42.1,17.05,3,44.69,0
2026-08-01 16:44:00,Lower_Back,54.97,4.53,0.34,34.53,12.01,0.7,42.41,19.93,3,52.12,0
2026-08-01 16:45:00,Middle_Back,12.17,1.81,0.76,33.69,22.77,0.09,43.01,8.79,6,27.68,0
2026-08-01 16:46:00,Upper_Back,53.97,3.07,0.56,32.9,35.0,0.48,70.2,11.55,7,86.82,1
2026-08-01 16:47:00,Lower_Back,28.31,0.76,0.73,32.98,38.62,0.11,59.05,12.8,2,54.16,0
2026-08-01 16:48:00,Upper_Back,49.18,3.59,0.87,35.35,38.02,0.8,56.85,9.42,1,78.7,1
2026-08-01 16:49:00,Lower_Back,45.21,4.03,0.34,35.14,16.19,0.66,40.05,5.23,7,72.2,1
2026-08-01 16:50:00,Upper_Back,35.52,1.98,0.22,35.22,30.93,0.58,69.07,8.3,2,72.37,1
2026-08-01 16:51:00,Lower_Back,43.23,6.77,0.82,35.47,14.08,0.71,22.3,9.23,7,69.58,0
2026-08-01 16:52:00,Upper_Back,49.53,6.41,0.69,33.12,2.74,0.57,72.25,11.65,5,36.15,0
2026-08-01 16:53:00,Lower_Back,28.19,5.19,0.76,33.57,31.57,0.83,50.76,7.57,3,70.08,1
2026-08-01 16:54:00,Middle_Back,24.72,3.97,0.87,34.51,0.44,0.62,43.9,18.1,2,29.58,0
2026-08-01 16:55:00,Lower_Back,40.04,6.15,0.84,33.95,18.41,0.79,49.83,15.57,7,74.89,1
2026-08-01 16:56:00,Upper_Back,46.35,1.35,0.97,33.76,14.82,0.46,60.04,6.28,3,40.05,0
2026-08-01 16:57:00,Middle_Back,44.3,5.64,0.63,33.57,31.2,0.14,20.77,14.75,2,56.66,0
2026-08-01 16:58:00,Lower_Back,45.9,1.31,0.59,34.28,34.48,0.47,72.29,14.8,4,77.13,1
2026-08-01 16:59:00,Middle_Back,29.6,5.66,0.52,34.23,13.68,0.15,46.8,19.34,3,9.7,0
2026-08-01 17:00:00,Lower_Back,46.8,2.29,0.32,32.98,36.52,0.52,40.58,5.05,7,68.9,0
2026-08-01 17:01:00,Lower_Back,15.41,6.2,0.66,33.92,13.23,0.44,28.29,8.72,1,26.14,0
2026-08-01 17:02:00,Middle_Back,34.5,6.64,0.42,34.16,20.08,0.55,46.37,18.92,4,48.42,0
2026-08-01 17:03:00,Lower_Back,10.26,1.47,0.94,34.21,32.72,0.06,49.78,18.98,5,65.61,0
2026-08-01 17:04:00,Middle_Back,24.61,3.51,0.67,33.13,31.18,0.21,44.22,15.81,2,47.16,0
2026-08-01 17:05:00,Lower_Back,26.49,6.88,0.67,34.73,44.43,0.44,60.72,16.49,6,70.39,1
2026-08-01 17:06:00,Upper_Back,27.83,3.64,0.48,32.58,10.13,0.81,45.25,6.37,5,45.49,0
2026-08-01 17:07:00,Upper_Back,41.3,6.11,0.24,33.56,29.8,0.36,77.69,12.71,3,49.5,0
2026-08-01 17:08:00,Lower_Back,27.49,4.33,0.23,34.84,27.44,0.39,55.96,8.47,4,54.9,0
2026-08-01 17:09:00,Lower_Back,30.19,2.94,0.54,34.19,41.18,0.62,68.45,7.72,5,86.86,1
2026-08-01 17:10:00,Middle_Back,20.69,2.36,0.27,33.28,7.04,0.53,26.56,17.15,1,33.16,0
2026-08-01 17:11:00,Lower_Back,26.8,1.82,0.69,34.58,33.83,0.29,43.84,7.03,6,61.0,0
2026-08-01 17:12:00,Upper_Back,20.23,5.45,0.9,34.2,25.57,0.38,40.21,12.03,3,59.69,0
2026-08-01 17:13:00,Upper_Back,13.29,3.01,0.91,34.89,12.36,0.22,54.17,19.08,4,32.69,0
2026-08-01 17:14:00,Middle_Back,37.16,3.82,0.73,34.71,21.35,0.82,71.67,7.79,5,60.94,0
2026-08-01 17:15:00,Middle_Back,40.07,3.7,0.37,34.33,15.02,0.15,24.7,19.67,4,52.83,0
2026-08-01 17:16:00,Middle_Back,37.88,4.25,0.89,33.96,26.07,0.35,24.35,19.91,4,56.86,0
2026-08-01 17:17:00,Upper_Back,30.86,6.13,0.91,32.9,40.01,0.07,71.02,13.33,5,50.3,0
2026-08-01 17:18:00,Lower_Back,27.09,6.87,0.36,33.28,25.62,0.23,32.77,7.55,0,55.05,0
2026-08-01 17:19:00,Lower_Back,48.85,3.15,0.79,33.76,28.43,0.67,60.13,9.74,2,97.48,1
2026-08-01 17:20:00,Lower_Back,33.36,5.88,0.43,34.3,23.34,0.21,52.57,11.37,7,49.6,0
2026-08-01 17:21:00,Middle_Back,31.56,5.47,0.84,34.04,2.3,0.11,69.97,9.64,3,15.46,0
2026-08-01 17:22:00,Middle_Back,11.15,4.23,1.0,33.36,10.48,0.43,27.51,9.21,3,25.86,0
2026-08-01 17:23:00,Lower_Back,25.36,6.71,0.22,32.52,22.14,0.06,27.79,19.58,6,40.98,0
2026-08-01 17:24:00,Lower_Back,27.11,1.8,0.92,33.99,13.96,0.12,53.41,7.3,6,51.24,0
2026-08-01 17:25:00,Upper_Back,27.95,1.21,0.7,33.36,8.18,0.7,76.78,16.0,6,49.87,0
2026-08-01 17:26:00,Lower_Back,36.11,6.05,0.98,34.7,22.69,0.67,44.9,5.01,3,67.36,0
2026-08-01 17:27:00,Lower_Back,34.01,3.35,0.57,32.57,14.53,0.78,39.62,13.94,4,71.7,1
2026-08-01 17:28:00,Lower_Back,37.36,6.01,0.88,34.25,11.61,0.73,56.4,18.74,6,58.08,0
2026-08-01 17:29:00,Lower_Back,44.42,6.31,0.25,35.32,20.88,0.6,75.83,9.32,5,73.45,1
2026-08-01 17:30:00,Lower_Back,46.58,0.91,0.47,33.02,6.0,0.09,70.22,7.78,2,27.16,0
2026-08-01 17:31:00,Middle_Back,42.32,6.24,0.25,33.91,41.75,0.68,79.73,14.78,1,81.66,1
2026-08-01 17:32:00,Lower_Back,53.0,3.41,0.98,32.77,39.05,0.73,21.35,15.69,3,90.11,1
2026-08-01 17:33:00,Lower_Back,10.82,3.82,0.85,34.38,31.84,0.69,26.77,15.32,5,63.39,0
2026-08-01 17:34:00,Upper_Back,18.81,4.57,0.88,34.15,4.78,0.46,56.57,9.79,2,19.75,0
2026-08-01 17:35:00,Upper_Back,10.34,6.52,0.95,33.72,34.91,0.24,69.23,8.78,2,59.12,0
2026-08-01 17:36:00,Middle_Back,39.14,0.62,0.27,34.06,36.36,0.73,37.11,19.34,0,59.41,0
2026-08-01 17:37:00,Lower_Back,50.41,3.6,0.51,35.19,34.55,0.63,34.35,18.85,7,75.55,1
2026-08-01 17:38:00,Lower_Back,20.96,4.97,0.26,33.09,5.13,0.83,67.22,11.86,5,63.9,0
2026-08-01 17:39:00,Upper_Back,51.72,5.2,0.37,32.57,28.98,0.17,23.38,17.69,3,57.1,0
2026-08-01 17:40:00,Middle_Back,12.71,5.0,0.38,35.08,37.54,0.23,42.16,11.78,6,24.27,0
2026-08-01 17:41:00,Middle_Back,52.05,1.37,0.58,34.23,25.98,0.22,50.35,11.37,4,49.2,0
2026-08-01 17:42:00,Lower_Back,25.82,2.45,0.41,35.17,29.09,0.68,53.62,7.35,6,48.69,0
2026-08-01 17:43:00,Lower_Back,14.56,2.83,0.28,34.29,20.63,0.2,63.72,11.4,2,21.44,0
2026-08-01 17:44:00,Lower_Back,31.86,5.73,0.33,34.93,23.79,0.1,41.29,13.06,2,6.38,0
2026-08-01 17:45:00,Middle_Back,21.55,2.31,0.32,33.79,1.55,0.85,56.76,5.34,1,28.33,0
2026-08-01 17:46:00,Middle_Back,22.82,1.87,0.98,34.75,28.75,0.07,55.12,11.66,6,34.98,0
2026-08-01 17:47:00,Upper_Back,23.83,6.72,0.81,35.24,3.67,0.72,52.86,16.72,7,39.03,0
2026-08-01 17:48:00,Upper_Back,46.14,0.56,0.97,34.22,19.58,0.34,58.43,15.2,7,39.36,0
2026-08-01 17:49:00,Lower_Back,34.26,6.99,0.55,33.04,13.17,0.72,35.57,14.53,0,48.73,0
2026-08-01 17:50:00,Lower_Back,24.01,4.9,0.42,33.31,24.54,0.49,25.08,18.64,7,49.32,0
2026-08-01 17:51:00,Lower_Back,37.47,5.89,0.84,33.1,6.0,0.77,27.16,5.27,2,63.49,0
2026-08-01 17:52:00,Lower_Back,42.23,2.42,0.46,33.24,31.12,0.79,33.47,13.36,2,88.08,1
2026-08-01 17:53:00,Middle_Back,22.27,0.59,0.44,33.42,35.78,0.06,50.01,16.81,7,55.52,0
2026-08-01 17:54:00,Lower_Back,28.61,5.3,0.39,34.17,7.35,0.11,70.43,13.12,4,21.81,0
2026-08-01 17:55:00,Lower_Back,15.48,5.92,0.3,34.26,4.69,0.25,62.08,9.86,4,38.84,0
2026-08-01 17:56:00,Lower_Back,18.15,5.31,0.41,33.78,6.55,0.59,67.34,7.04,7,23.19,0
2026-08-01 17:57:00,Upper_Back,40.65,1.43,0.48,34.35,39.47,0.76,41.06,18.31,1,59.05,0
2026-08-01 17:58:00,Middle_Back,18.16,5.4,0.74,32.74,23.77,0.42,44.28,12.06,5,44.72,0
2026-08-01 17:59:00,Upper_Back,33.63,5.5,0.25,32.76,21.03,0.54,43.62,18.17,1,63.06,0
2026-08-01 18:00:00,Lower_Back,41.91,4.78,0.37,33.02,4.8,0.2,31.51,13.79,1,22.11,0
2026-08-01 18:01:00,Lower_Back,14.81,5.48,0.85,34.05,29.23,0.69,23.67,15.11,7,63.54,0
2026-08-01 18:02:00,Upper_Back,35.53,6.0,0.32,33.14,39.06,0.82,55.45,17.06,4,61.08,0
2026-08-01 18:03:00,Lower_Back,21.55,4.49,0.47,33.35,37.27,0.26,79.35,14.89,6,71.96,1
2026-08-01 18:04:00,Lower_Back,53.33,1.08,0.89,33.7,28.17,0.45,30.01,10.97,6,83.74,1
2026-08-01 18:05:00,Middle_Back,31.76,3.67,0.32,34.94,3.39,0.12,22.8,12.7,7,24.32,0
2026-08-01 18:06:00,Upper_Back,46.27,1.0,0.27,32.54,5.06,0.5,66.77,17.05,6,30.82,0
2026-08-01 18:07:00,Lower_Back,34.76,3.15,0.59,34.45,2.22,0.45,35.16,10.6,5,27.14,0
2026-08-01 18:08:00,Middle_Back,11.95,3.15,0.44,34.51,11.59,0.17,69.78,10.82,4,6.32,0
2026-08-01 18:09:00,Lower_Back,38.49,0.93,0.65,34.9,6.1,0.4,62.24,6.44,7,45.04,0
2026-08-01 18:10:00,Middle_Back,52.81,2.77,0.84,35.3,11.7,0.32,76.74,18.72,0,33.35,0
2026-08-01 18:11:00,Lower_Back,37.07,1.22,0.31,32.56,17.33,0.47,44.54,6.37,3,35.09,0
2026-08-01 18:12:00,Middle_Back,46.86,5.75,0.66,32.96,42.43,0.52,59.72,14.72,3,76.0,1
2026-08-01 18:13:00,Middle_Back,49.79,6.66,0.6,35.16,27.47,0.06,47.89,11.2,7,48.84,0
2026-08-01 18:14:00,Lower_Back,20.26,0.97,0.32,33.88,37.57,0.66,57.84,11.08,7,67.33,0
2026-08-01 18:15:00,Middle_Back,19.54,6.71,0.7,34.19,31.97,0.62,46.98,15.19,0,59.82,0
2026-08-01 18:16:00,Upper_Back,37.49,3.9,0.42,34.49,5.06,0.34,31.32,6.01,6,26.97,0
2026-08-01 18:17:00,Upper_Back,28.5,2.45,0.59,34.54,33.12,0.09,50.47,13.91,3,40.1,0
2026-08-01 18:18:00,Lower_Back,47.79,1.0,0.27,35.3,12.38,0.65,51.72,16.58,5,57.48,0
2026-08-01 18:19:00,Lower_Back,50.5,3.75,0.57,35.49,28.76,0.81,68.64,17.42,7,77.03,1
2026-08-01 18:20:00,Lower_Back,25.9,5.66,0.45,34.66,15.34,0.24,64.13,7.56,4,37.68,0
2026-08-01 18:21:00,Upper_Back,20.66,5.1,0.86,33.36,44.9,0.31,59.83,18.46,3,64.24,0
2026-08-01 18:22:00,Upper_Back,45.12,0.83,0.25,35.14,11.86,0.2,26.8,14.84,5,13.38,0
2026-08-01 18:23:00,Upper_Back,22.37,0.97,0.53,32.65,12.56,0.51,63.24,18.23,4,44.28,0
2026-08-01 18:24:00,Middle_Back,47.02,3.12,0.57,33.19,41.88,0.17,50.02,12.28,7,62.35,0
2026-08-01 18:25:00,Middle_Back,29.07,2.42,0.78,35.19,1.11,0.33,73.65,13.13,5,28.43,0
2026-08-01 18:26:00,Middle_Back,40.04,2.01,0.66,33.27,31.35,0.61,75.19,18.79,0,77.71,1
2026-08-01 18:27:00,Middle_Back,14.3,2.33,0.73,33.16,32.64,0.5,23.31,18.5,7,65.35,0
2026-08-01 18:28:00,Lower_Back,38.07,5.72,0.82,32.91,37.64,0.36,69.24,11.72,1,71.06,1
2026-08-01 18:29:00,Middle_Back,30.33,6.54,0.89,35.08,43.85,0.39,22.26,9.12,0,61.12,0
2026-08-01 18:30:00,Middle_Back,36.4,3.13,0.45,34.0,43.9,0.5,42.03,10.9,3,81.52,1
2026-08-01 18:31:00,Lower_Back,17.56,6.39,0.63,34.52,2.94,0.05,52.54,10.82,4,21.19,0
2026-08-01 18:32:00,Middle_Back,43.16,2.59,0.87,33.22,36.98,0.11,28.89,9.3,5,54.99,0
2026-08-01 18:33:00,Lower_Back,48.83,3.6,0.99,34.77,29.08,0.76,64.78,9.03,3,76.1,1
2026-08-01 18:34:00,Lower_Back,19.75,1.97,0.91,34.78,29.13,0.11,20.5,17.92,3,23.02,0
2026-08-01 18:35:00,Lower_Back,14.31,4.66,0.5,33.44,5.78,0.62,30.12,6.05,7,36.13,0
2026-08-01 18:36:00,Upper_Back,11.06,6.86,0.36,33.73,29.26,0.79,54.85,15.16,1,48.19,0
2026-08-01 18:37:00,Lower_Back,38.89,4.42,0.59,33.13,44.21,0.27,62.86,7.59,6,89.21,1
2026-08-01 18:38:00,Middle_Back,37.32,2.83,0.79,35.43,41.03,0.35,75.0,10.17,3,75.01,1
2026-08-01 18:39:00,Upper_Back,34.6,4.71,0.59,34.44,19.76,0.51,62.33,5.92,1,57.69,0
2026-08-01 18:40:00,Middle_Back,20.44,1.3,0.59,35.3,1.8,0.76,60.31,9.05,4,26.46,0
2026-08-01 18:41:00,Lower_Back,27.59,6.28,0.87,33.41,16.3,0.8,43.66,16.53,4,71.41,1
2026-08-01 18:42:00,Middle_Back,36.75,3.77,0.49,34.85,37.19,0.64,20.08,18.28,5,65.45,0
2026-08-01 18:43:00,Middle_Back,32.35,3.42,0.89,34.8,31.57,0.12,27.21,8.32,6,59.61,0
2026-08-01 18:44:00,Lower_Back,54.45,4.31,0.53,34.57,20.67,0.59,52.07,11.95,1,48.68,0
2026-08-01 18:45:00,Upper_Back,16.14,4.56,0.46,35.4,2.48,0.38,60.51,12.05,0,12.7,0
2026-08-01 18:46:00,Upper_Back,41.28,0.97,0.56,33.68,19.21,0.43,45.05,18.1,4,26.2,0
2026-08-01 18:47:00,Upper_Back,28.19,4.94,0.81,32.89,21.11,0.09,63.84,16.44,7,36.22,0
2026-08-01 18:48:00,Upper_Back,29.27,2.07,0.3,34.52,41.78,0.2,51.31,12.7,6,60.99,0
2026-08-01 18:49:00,Upper_Back,42.29,5.14,0.36,34.69,28.85,0.68,24.45,15.06,5,56.85,0
2026-08-01 18:50:00,Upper_Back,41.16,5.85,0.96,34.23,14.02,0.41,31.52,17.71,0,27.92,0
2026-08-01 18:51:00,Lower_Back,54.61,5.73,0.34,33.12,23.64,0.29,70.4,5.14,4,68.46,0
2026-08-01 18:52:00,Upper_Back,15.78,4.09,0.65,34.01,2.97,0.36,63.49,11.04,4,16.37,0
2026-08-01 18:53:00,Middle_Back,14.68,3.88,0.66,33.44,43.77,0.73,73.69,18.61,5,72.38,1
2026-08-01 18:54:00,Lower_Back,42.6,1.43,0.59,33.78,16.2,0.65,27.05,16.1,5,58.82,0
2026-08-01 18:55:00,Middle_Back,36.03,5.54,0.72,34.44,21.5,0.27,79.41,13.14,2,72.42,1
2026-08-01 18:56:00,Lower_Back,22.34,2.26,0.38,34.74,15.99,0.14,32.56,12.94,7,43.88,0
2026-08-01 18:57:00,Upper_Back,13.57,3.73,0.64,33.2,30.71,0.25,20.71,10.22,3,48.05,0
2026-08-01 18:58:00,Upper_Back,13.85,2.35,0.5,33.72,29.8,0.79,79.85,12.81,3,61.75,0
2026-08-01 18:59:00,Upper_Back,50.24,1.37,0.73,33.31,32.19,0.52,36.86,14.83,0,64.68,0
2026-08-01 19:00:00,Upper_Back,18.63,4.59,0.31,33.1,12.07,0.48,60.08,11.28,3,2.85,0
2026-08-01 19:01:00,Upper_Back,24.55,0.85,0.66,34.85,14.21,0.53,30.6,15.71,0,24.16,0
2026-08-01 19:02:00,Upper_Back,20.2,5.37,0.35,35.23,5.64,0.34,54.81,17.92,6,15.17,0
2026-08-01 19:03:00,Upper_Back,25.97,2.56,0.42,33.61,29.5,0.7,74.24,7.32,4,40.92,0
2026-08-01 19:04:00,Upper_Back,13.12,0.5,0.37,34.75,1.79,0.47,39.21,11.77,2,0.0,0
2026-08-01 19:05:00,Middle_Back,33.36,3.82,0.35,35.19,26.9,0.14,60.22,11.12,2,20.43,0
2026-08-01 19:06:00,Upper_Back,13.04,0.8,0.86,35.04,39.14,0.15,31.27,15.31,7,49.78,0
2026-08-01 19:07:00,Middle_Back,46.02,2.3,0.43,33.05,40.09,0.48,57.49,8.75,7,86.31,1
2026-08-01 19:08:00,Middle_Back,20.52,5.1,0.94,35.37,20.21,0.8,40.19,14.6,4,67.4,0
2026-08-01 19:09:00,Lower_Back,34.3,0.91,0.98,33.63,20.67,0.3,32.67,18.16,5,56.46,0
2026-08-01 19:10:00,Upper_Back,49.6,5.96,0.66,33.52,3.46,0.75,38.79,11.27,7,38.7,0
2026-08-01 19:11:00,Lower_Back,39.29,0.52,0.31,32.69,30.18,0.66,30.73,18.67,7,52.2,0
2026-08-01 19:12:00,Lower_Back,33.98,2.1,0.5,33.96,36.96,0.25,74.11,19.9,1,43.58,0
2026-08-01 19:13:00,Upper_Back,24.6,5.32,0.84,32.83,11.01,0.08,43.83,6.59,1,4.58,0
2026-08-01 19:14:00,Lower_Back,24.99,2.56,0.49,33.25,18.96,0.13,34.72,8.5,3,23.92,0
2026-08-01 19:15:00,Lower_Back,40.13,1.16,0.27,33.45,37.75,0.63,46.9,19.26,5,75.84,1
2026-08-01 19:16:00,Upper_Back,54.74,2.84,0.65,34.93,39.47,0.21,39.23,19.37,0,51.73,0
2026-08-01 19:17:00,Upper_Back,39.78,2.26,0.88,35.13,10.94,0.35,64.67,6.47,6,45.34,0
2026-08-01 19:18:00,Lower_Back,35.1,5.98,0.84,33.41,24.78,0.45,78.27,5.22,2,58.86,0
2026-08-01 19:19:00,Lower_Back,42.88,2.54,0.34,35.08,8.66,0.63,46.28,7.42,3,46.6,0
2026-08-01 19:20:00,Upper_Back,30.93,5.63,0.74,35.07,4.58,0.14,71.66,19.94,7,35.94,0
2026-08-01 19:21:00,Upper_Back,12.71,6.3,0.38,34.79,41.0,0.38,53.95,7.7,4,40.46,0
2026-08-01 19:22:00,Middle_Back,35.3,3.32,0.37,32.94,36.92,0.44,29.43,12.54,5,66.76,0
2026-08-01 19:23:00,Middle_Back,53.09,6.41,0.9,34.57,34.2,0.48,61.44,17.73,7,81.04,1
2026-08-01 19:24:00,Lower_Back,17.89,2.95,0.4,35.34,2.19,0.7,50.81,5.31,2,26.86,0
2026-08-01 19:25:00,Middle_Back,41.05,6.77,0.41,34.55,37.97,0.19,59.04,14.07,0,63.95,0
2026-08-01 19:26:00,Middle_Back,19.04,1.08,0.2,33.49,19.71,0.7,73.38,9.16,0,50.23,0
2026-08-01 19:27:00,Lower_Back,34.11,4.97,0.9,34.0,15.41,0.6,46.43,17.94,1,42.95,0
2026-08-01 19:28:00,Upper_Back,14.35,3.71,0.83,34.44,24.59,0.49,74.07,9.25,3,43.93,0
2026-08-01 19:29:00,Upper_Back,30.27,3.02,0.7,34.03,4.11,0.61,65.04,15.3,7,41.11,0
2026-08-01 19:30:00,Lower_Back,44.03,4.61,0.8,32.86,34.05,0.38,49.32,15.11,4,69.31,0
2026-08-01 19:31:00,Lower_Back,25.64,5.08,0.32,33.44,26.21,0.16,56.19,8.32,2,46.37,0
2026-08-01 19:32:00,Middle_Back,39.92,0.53,0.57,34.91,8.4,0.58,39.53,5.52,7,48.17,0
2026-08-01 19:33:00,Middle_Back,45.8,1.59,0.48,35.08,8.47,0.47,79.02,11.14,6,64.34,0
2026-08-01 19:34:00,Upper_Back,51.72,5.13,0.28,32.91,8.29,0.56,60.04,9.34,0,21.97,0
2026-08-01 19:35:00,Middle_Back,20.56,4.83,0.59,35.36,2.57,0.32,22.63,17.13,7,18.74,0
2026-08-01 19:36:00,Middle_Back,27.97,6.78,0.94,33.49,26.45,0.78,39.6,17.01,2,53.95,0
2026-08-01 19:37:00,Upper_Back,16.86,5.45,0.23,34.49,37.82,0.52,57.4,11.86,4,60.44,0
2026-08-01 19:38:00,Upper_Back,54.66,6.68,0.43,34.76,0.79,0.12,23.38,14.1,2,0.68,0
2026-08-01 19:39:00,Middle_Back,51.72,5.07,0.37,34.94,2.21,0.41,21.43,14.06,3,33.24,0
2026-08-01 19:40:00,Upper_Back,34.3,2.44,0.39,35.34,25.77,0.66,47.0,17.41,1,45.41,0
2026-08-01 19:41:00,Middle_Back,47.89,1.18,0.93,33.44,36.88,0.69,39.96,11.38,2,73.0,1
2026-08-01 19:42:00,Upper_Back,33.44,5.58,0.57,35.08,14.7,0.45,46.3,9.13,5,25.26,0
2026-08-01 19:43:00,Middle_Back,38.06,4.69,0.57,32.9,15.73,0.77,35.76,8.98,7,53.31,0
2026-08-01 19:44:00,Upper_Back,14.01,0.81,0.81,34.62,26.84,0.26,29.88,13.04,1,44.14,0
2026-08-01 19:45:00,Lower_Back,43.99,2.84,0.32,34.73,12.34,0.38,61.35,11.74,4,44.72,0
2026-08-01 19:46:00,Middle_Back,15.75,6.72,0.59,34.53,1.2,0.77,50.87,11.6,1,32.73,0
2026-08-01 19:47:00,Lower_Back,47.17,3.75,0.54,33.26,33.09,0.77,32.01,6.37,2,95.03,1
2026-08-01 19:48:00,Lower_Back,45.19,3.31,0.68,35.12,28.15,0.6,39.18,15.78,2,71.52,1
2026-08-01 19:49:00,Middle_Back,41.89,3.48,1.0,33.01,26.13,0.74,55.51,8.21,5,68.41,0
2026-08-01 19:50:00,Upper_Back,11.63,1.86,0.82,32.66,33.38,0.12,24.33,7.95,0,37.23,0
2026-08-01 19:51:00,Middle_Back,23.64,2.9,0.52,34.65,30.39,0.74,28.85,11.19,7,58.92,0
2026-08-01 19:52:00,Middle_Back,21.84,2.9,0.86,33.93,9.26,0.31,24.39,8.42,5,22.89,0
2026-08-01 19:53:00,Lower_Back,26.21,0.84,0.34,35.05,15.86,0.19,68.74,13.76,2,17.19,0
2026-08-01 19:54:00,Middle_Back,13.94,5.49,0.22,33.65,5.67,0.24,65.14,10.57,6,25.35,0
2026-08-01 19:55:00,Upper_Back,52.16,3.21,0.36,33.0,5.84,0.38,65.2,11.73,1,27.9,0
2026-08-01 19:56:00,Upper_Back,34.92,5.84,0.47,35.01,30.43,0.25,62.98,13.06,5,52.64,0
2026-08-01 19:57:00,Middle_Back,23.75,6.03,0.61,34.15,38.64,0.31,60.16,8.05,5,49.72,0
2026-08-01 19:58:00,Lower_Back,27.86,1.88,0.69,33.07,43.32,0.16,48.62,7.34,7,73.45,1
2026-08-01 19:59:00,Middle_Back,30.12,4.77,0.93,34.66,28.28,0.29,58.54,18.21,6,48.74,0
2026-08-01 20:00:00,Middle_Back,37.03,3.57,0.61,34.03,8.28,0.51,22.3,11.51,6,37.55,0
2026-08-01 20:01:00,Lower_Back,33.21,6.22,0.6,34.31,4.75,0.4,57.29,11.18,6,46.77,0
2026-08-01 20:02:00,Lower_Back,51.37,1.9,0.24,33.88,36.58,0.33,66.67,5.53,7,83.32,1
2026-08-01 20:03:00,Upper_Back,32.36,4.91,0.23,34.99,26.04,0.65,50.02,12.47,0,47.78,0
2026-08-01 20:04:00,Upper_Back,54.65,4.45,0.64,34.99,27.82,0.76,41.45,13.31,2,53.07,0
2026-08-01 20:05:00,Upper_Back,48.31,2.42,0.55,34.63,35.17,0.66,36.65,13.38,2,100.0,1
2026-08-01 20:06:00,Upper_Back,19.38,1.39,0.87,32.82,31.65,0.32,58.57,15.61,4,67.21,0
2026-08-01 20:07:00,Upper_Back,51.88,4.74,0.33,35.02,37.55,0.65,61.57,7.66,7,87.4,1
2026-08-01 20:08:00,Upper_Back,15.24,5.3,0.22,34.51,2.53,0.17,72.26,8.78,0,0.0,0
2026-08-01 20:09:00,Upper_Back,46.79,2.55,0.56,34.59,33.64,0.15,40.54,17.16,4,53.09,0
2026-08-01 20:10:00,Upper_Back,27.13,4.69,0.39,33.59,38.29,0.33,66.19,19.21,4,50.55,0
2026-08-01 20:11:00,Lower_Back,49.51,3.07,0.24,35.14,12.88,0.7,53.68,7.04,4,69.69,0
2026-08-01 20:12:00,Upper_Back,49.06,5.14,0.78,34.68,28.82,0.25,72.97,12.46,7,65.29,0
2026-08-01 20:13:00,Middle_Back,46.27,1.79,0.29,32.84,14.14,0.1,51.67,8.21,3,23.53,0
2026-08-01 20:14:00,Middle_Back,45.55,6.29,0.69,33.72,43.11,0.16,51.06,5.9,4,64.19,0
2026-08-01 20:15:00,Lower_Back,23.71,2.37,0.42,35.16,1.5,0.74,54.67,9.88,5,48.89,0
2026-08-01 20:16:00,Upper_Back,13.64,2.89,0.34,32.64,26.09,0.56,64.96,7.16,1,56.07,0
2026-08-01 20:17:00,Middle_Back,28.13,0.88,0.5,35.38,7.49,0.25,77.88,15.65,5,43.56,0
2026-08-01 20:18:00,Lower_Back,17.81,1.22,0.84,34.54,32.05,0.49,24.41,13.01,5,68.2,0
2026-08-01 20:19:00,Lower_Back,41.27,3.85,0.51,34.39,7.92,0.47,23.21,7.16,2,35.71,0
2026-08-01 20:20:00,Lower_Back,25.57,2.24,0.8,33.31,10.59,0.57,76.25,5.14,3,14.12,0
2026-08-01 20:21:00,Upper_Back,53.9,5.93,0.3,33.25,22.25,0.24,51.79,17.12,7,53.22,0
2026-08-01 20:22:00,Upper_Back,38.84,0.6,0.82,35.33,41.17,0.74,56.89,7.64,4,82.37,1
2026-08-01 20:23:00,Lower_Back,47.01,2.96,0.39,33.39,9.53,0.3,48.95,14.09,2,39.27,0
2026-08-01 20:24:00,Lower_Back,15.96,2.69,0.74,34.83,6.49,0.61,25.62,10.05,0,30.04,0
2026-08-01 20:25:00,Middle_Back,48.79,0.63,0.65,33.68,34.15,0.06,66.09,13.78,0,40.82,0
2026-08-01 20:26:00,Middle_Back,51.52,1.31,0.94,32.92,22.53,0.35,64.83,9.73,7,70.14,1
2026-08-01 20:27:00,Upper_Back,31.92,3.19,0.51,32.53,41.03,0.33,38.7,6.3,2,63.89,0
2026-08-01 20:28:00,Lower_Back,37.28,3.7,0.25,34.13,6.6,0.48,38.37,8.34,1,39.43,0
2026-08-01 20:29:00,Upper_Back,44.42,3.13,0.22,35.43,29.07,0.11,70.27,7.82,7,58.86,0
2026-08-01 20:30:00,Middle_Back,17.87,3.95,0.86,33.61,10.48,0.68,24.34,11.42,2,42.14,0
2026-08-01 20:31:00,Middle_Back,32.62,4.37,0.62,33.57,7.05,0.22,72.87,14.87,2,22.04,0
2026-08-01 20:32:00,Middle_Back,27.94,0.56,0.82,33.53,30.75,0.59,35.4,8.96,3,60.2,0
2026-08-01 20:33:00,Upper_Back,16.59,3.52,0.39,34.06,26.72,0.69,55.58,5.18,7,54.63,0
